player,pos_cluster_calc,ws_per_48_calc,bpm_calc,ts_pct_calc,fg_pct_calc,fg3_pct_calc,pts_per_36_calc,stl_pct_calc,trb_pct_calc,blk_pct_calc,mps_calc,ast_pct_calc,allstar_pct_calc,sum_mp,start_age,end_age,avg_age,player_height,player_weight,team_id,draft_year,draft_number,draft_round,stand_jump,max_jump,court_sprint,lane_agility,bench_press,usg_pct_calc,orb_pct_calc,drb_pct_calc,net_rating_calc,career_years,all_star_total,score_guard,score_wing,score_big,score_nach_cluster,success_score,d_group,avg_score_d_group,score_d_group_diff,avg_score_d_number,score_d_number_diff
Kyle Anderson,Wing,0.1224811490125673,1.7491921005385997,0.5446486818482472,0.47949853538694137,0.32371284134933387,11.448700746480204,0.023660871208542,0.11439922517244637,0.024206179722195978,1175.888888888889,0.1527149201549655,0.0,10583.0,21.0,29.0,25.0,205.74,104.32616,MEM,2014,30,1,,,,,,0.14628753661532648,0.03848625153548143,0.19015137484645186,2.577350467731267,9,0,39.16,42.57,40.82,42.57,42.57,3,38.37348242811502,4.196517571884982,38.05870967741935,4.511290322580649
Kyle Collinsworth,Wing,0.046,-2.6,0.433,0.384,0.235,7.680000000000001,0.018000000000000002,0.12399999999999999,0.017,480.0,0.16399999999999998,0.0,480.0,26.0,26.0,26.0,198.12,95.25432,DAL,Undrafted,61,Undrafted,,,,,,0.133,0.07200000000000001,0.18,-2.1,1,0,27.51,30.94,30.42,30.94,30.94,7,32.88851913477537,-1.9485191347753705,32.88851913477537,-1.9485191347753705
Kyle Guy,Guard,0.005881670533642692,-4.91508120649652,0.481092807424594,0.36183294663573085,0.30534802784222737,13.765197215777263,0.014742459396751739,0.0689953596287703,0.002589327146171694,143.66666666666666,0.15947795823665892,0.0,431.0,22.0,24.0,23.0,185.42,75.749864,SAC,2019,55,2,30.5,36.5,3.27,10.48,4.0,0.1983271461716937,0.023329466357308586,0.11484454756380512,-9.221809744779582,3,0,28.73,26.78,24.94,28.73,28.73,6,33.73416,-5.004160000000002,34.67714285714286,-5.947142857142861
Kyle Korver,Wing,0.11301744540294391,0.6177564698714043,0.605477054805503,0.4442349998396562,0.43016133790847577,13.797825738383095,0.013197735945867942,0.06675624539011642,0.010421319308597634,1834.2941176470588,0.10413148189718757,0.058823529411764705,31183.0,22.0,38.0,30.0,200.21176470588236,95.97473082352941,ATL,2003,51,2,25.5,31.5,3.47,11.42,13.0,0.162184106724818,0.012942885546611936,0.1193872302215951,3.7348234615014593,17,1,46.78,46.0,44.85,46.0,46.78,6,33.73416,13.045839999999998,34.11230769230769,12.667692307692313
Kyle Kuzma,Big,0.06584488893162804,-0.9722377151649196,0.5447034330224061,0.4483892681988653,0.33840580825079336,18.47012212712761,0.00900836618905664,0.11043263775363014,0.014976536205404367,1733.1666666666667,0.11071458794114818,0.0,10399.0,22.0,27.0,24.5,205.74,100.09263466666665,LAL,2017,27,1,27.0,34.0,3.25,10.72,12.0,0.2279489373978267,0.04005683238772959,0.1793499374939898,-1.4837772862775267,6,0,40.35,39.07,40.24,40.24,40.35,3,38.37348242811502,1.9765175718849832,40.475625,-0.12562499999999943
Kyle Lowry,Guard,0.1540126943243492,3.0777512035078036,0.5676116579278202,0.4239576855855027,0.35628813663263115,16.672946371079018,0.021167295250360284,0.07782724680342194,0.00757927820194401,1918.4117647058824,0.3074959678655751,0.35294117647058826,32613.0,20.0,37.0,28.058823529411764,183.02941176470588,90.18476235294119,TOR,2006,24,1,,,,,,0.215005948548125,0.027986661760647596,0.1274839174562291,3.91053260969552,17,6,60.76,55.43,52.53,60.76,60.76,3,38.37348242811502,22.38651757188498,39.96558823529411,20.794411764705885
Kyle O'Quinn,Big,0.12746067917783738,0.9537384569556151,0.5557759904676796,0.5187969913613345,0.14687980339588919,13.794638069705094,0.014281650282990766,0.17862689901697948,0.055025767053917186,839.25,0.1484541257074769,0.0,6714.0,22.0,29.0,25.5,207.9625,112.83100999999999,NYK,2012,49,2,31.5,31.5,3.53,11.65,,0.18375424486148348,0.1034925528745904,0.25389842120941314,-3.446395591301757,8,0,38.53,42.31,45.93,45.93,45.93,5,35.637464788732395,10.292535211267605,32.0625,13.8675
Kyle Singler,Wing,0.0618451372850911,-2.4362714908904284,0.5262704644598408,0.41780741596099563,0.35761560174493195,10.773210161662817,0.013238901719271234,0.07314857582755967,0.011330382345393892,1299.0,0.0519659994867847,0.0,7794.0,24.0,29.0,26.5,203.19999999999996,103.72137066666666,OKC,2011,33,2,23.0,30.0,3.21,11.22,10.0,0.14006633307672567,0.04461970746728253,0.10268039517577623,-3.4322684115986655,6,0,31.69,33.77,32.82,33.77,33.77,4,35.330078125,-1.5600781249999969,37.37076923076923,-3.600769230769224
Kyle Weaver,Guard,0.05159970993473532,-1.0662073966642496,0.5431943437273387,0.4441261783901378,0.3507592458303118,9.418999274836839,0.020699782451051488,0.06598622189992748,0.017966642494561275,459.6666666666667,0.1302625090645395,0.0,1379.0,22.0,24.0,23.0,198.12,91.171992,OKC,2008,38,2,,,,,,0.13383176214648299,0.02795286439448876,0.10454749818709211,-1.4529369108049313,3,0,30.49,32.08,29.51,30.49,32.08,4,35.330078125,-3.2500781250000017,35.29576923076923,-3.215769230769233
Kyrie Irving,Guard,0.16618486829455872,4.557469717362046,0.5760908479138628,0.4689154489521246,0.3915441261295905,24.368525283599308,0.019629302057296676,0.06230801768890598,0.009801865025956548,1733.6666666666667,0.3040992116900596,0.6666666666666666,20804.0,19.0,31.0,24.583333333333332,189.65333333333334,87.69445333333333,CLE,2011,1,1,,,,,,0.2940203326283407,0.025295520092289945,0.09894371274754855,2.3426840992116897,12,8,67.35,58.47,55.66,67.35,67.35,1,47.20743935309973,20.142560646900264,56.28837837837838,11.061621621621612
Kyrylo Fesenko,Big,0.0384390243902439,-5.73026196928636,0.4874435411020777,0.49486359530261964,0.0,9.892682926829268,0.00920144534778681,0.1455591689250226,0.03850587172538392,221.4,0.05319512195121951,0.0,1107.0,21.0,25.0,23.0,215.9,131.36024319999999,UTA,2007,38,2,,,,,,0.1539241192411924,0.10545709123757904,0.18478048780487807,5.043992773261067,5,0,24.32,29.34,32.51,32.51,32.51,4,35.330078125,-2.820078125000002,35.29576923076923,-2.785769230769233
LaMarcus Aldridge,Big,0.15325172451851443,1.6570084432426466,0.5446375751890072,0.49343129518238504,0.23028958114894324,20.422117984658684,0.01105532255394294,0.13815749682688594,0.026232106395894263,2265.125,0.10215026764527345,0.4375,36242.0,21.0,36.0,28.5,210.82,111.69703,POR,2006,2,1,26.5,34.0,3.43,12.02,8.0,0.25748534849070137,0.08812573809392418,0.18792872909883562,3.785260195353457,16,7,58.51,58.73,60.67,60.67,60.67,1,47.20743935309973,13.462560646900272,48.357837837837835,12.312162162162167
LaMelo Ball,Guard,0.1073166281161655,2.795939347211514,0.548336931380108,0.4316427653559496,0.37503109740426627,21.35574402467232,0.02513261372397841,0.11037753790799282,0.012,1297.0,0.3502043176561295,0.3333333333333333,3891.0,19.0,21.0,20.0,199.81333333333336,81.64656,CHO,2020,3,1,,,,,,0.27407170393215113,0.0466224620920072,0.175887689539964,-0.23667437676689812,3,1,54.25,48.7,45.9,54.25,54.25,1,47.20743935309973,7.04256064690027,52.80105263157895,1.4489473684210523
LaPhonso Ellis,Big,0.08925613079019074,-0.9741995912806539,0.5102923478655768,0.4522729336966394,0.25931863079019074,15.154087193460489,0.012876192098092643,0.12906494096276114,0.018420242960944595,1601.4545454545455,0.09600584695731154,0.0,17616.0,22.0,32.0,27.0,203.2,108.86208,DEN,1992,5,1,,,,,,0.2071595140781108,0.08445339464123525,0.17395066984559493,-3.3772138964577656,11,0,39.49,41.57,42.46,42.46,42.46,1,47.20743935309973,-4.747439353099729,48.487297297297296,-6.027297297297295
LaSalle Thompson,Big,0.07918725868725869,-1.4995385629531972,0.5308103399566815,0.4874430737357567,0.06202090592334495,13.22666917788869,0.016537432903286565,0.17693822393822395,0.026492937188059142,1415.8666666666666,0.07398549769281478,0.0,21238.0,21.0,35.0,28.0,208.28,111.13004,IND,1982,5,1,,,,,,0.17236599491477542,0.1135137489405782,0.23896162538845467,-0.08437705998681608,15,0,38.14,44.78,46.41,46.41,46.41,1,47.20743935309973,-0.7974393530997332,48.487297297297296,-2.0772972972972994
Lamar Odom,Big,0.11502352867946843,1.8551928044567552,0.5332431608104322,0.4642079300364134,0.3126983598394074,14.317201456537301,0.013680619962030438,0.14306031558308177,0.02066116834209953,2295.0714285714284,0.18369076592698638,0.0,32131.0,20.0,33.0,26.5,208.28,102.54419142857144,LAL,1999,4,1,,,,,,0.20080464349070992,0.06536967414646291,0.21926472876661168,2.272655690765927,14,0,49.14,49.77,50.94,50.94,50.94,1,47.20743935309973,3.732560646900268,47.13102564102564,3.8089743589743605
Lamar Patterson,Guard,0.006517241379310347,-5.679310344827586,0.4503448275862069,0.33620689655172414,0.23782758620689654,7.696551724137931,0.011091954022988508,0.07148275862068966,0.003632183908045977,217.5,0.14289655172413795,0.0,435.0,24.0,25.0,24.5,195.58,102.0582,ATL,2014,48,2,27.5,32.5,3.45,11.63,,0.13664367816091955,0.0125632183908046,0.12758620689655173,4.3597701149425285,2,0,24.23,24.0,23.13,24.23,24.23,5,35.637464788732395,-11.407464788732394,35.28809523809524,-11.058095238095238
Lamar Stevens,Big,0.06646433289299868,-3.328467635402906,0.5364194187582564,0.47812351387054164,0.23843791281373844,13.037516512549535,0.01565918097754293,0.09526221928665786,0.018307133421400265,504.6666666666667,0.0679663143989432,0.0,1514.0,23.0,25.0,24.0,198.12,104.32616,CLE,Undrafted,61,Undrafted,35.0,41.0,3.2,10.35,,0.16671532364597097,0.05232959048877147,0.13851321003963013,-4.299273447820344,3,0,29.89,32.45,31.83,31.83,32.45,7,32.88851913477537,-0.43851913477536897,32.88851913477537,-0.43851913477536897
Lamond Murray,Wing,0.051522703902148616,-1.150533095199437,0.5084090490880554,0.4303957352384045,0.35621350868647506,16.13346322454944,0.019278021323807976,0.09506445851599286,0.012552308275152893,1679.7272727272727,0.09278930562320724,0.0,18477.0,21.0,32.0,26.272727272727273,200.65999999999997,106.9469137777778,LAC,1994,7,1,,,,,,0.2271255073875629,0.057424581912648154,0.13412545326622285,-3.7964875250311194,11,0,39.31,40.98,39.2,40.98,40.98,1,47.20743935309973,-6.227439353099733,44.54944444444445,-3.56944444444445
Lance Stephenson,Guard,0.06630867507886436,-1.3149842271293375,0.513845977917981,0.44606837539432176,0.30601072555205044,13.41794952681388,0.014192744479495268,0.09849187697160883,0.004857570977917981,1268.0,0.20333154574132492,0.0,12680.0,20.0,31.0,24.7,196.08800000000002,101.9674816,IND,2010,40,2,27.0,33.0,3.38,11.39,10.0,0.19493075709779178,0.030583517350157727,0.16523162460567825,0.29913249211356474,10,0,39.15,37.36,36.5,39.15,39.15,4,35.330078125,3.8199218749999986,34.81909090909091,4.330909090909088
Lance Thomas,Big,0.034877372661477536,-4.268278028130548,0.5116526013928718,0.41753270517547453,0.30453161272702445,10.085702580909462,0.01038263006964359,0.07768892530383724,0.006146251536255633,813.6666666666666,0.05401037826027585,0.0,7323.0,23.0,31.0,27.0,203.2,104.32616,NYK,Undrafted,61,Undrafted,,,,,,0.13901911784787654,0.04487914789020893,0.11088597569302198,-7.023255496381264,9,0,28.38,30.17,29.76,29.76,30.17,7,32.88851913477537,-2.71851913477537,32.88851913477537,-2.71851913477537
Landry Fields,Wing,0.08368053244592347,-0.30462562396006654,0.5389981697171381,0.4730782029950083,0.28947886855241267,10.372911813643928,0.0179351081530782,0.10499966722129783,0.005730282861896838,1202.0,0.10771630615640598,0.0,6010.0,22.0,26.0,24.0,200.66,97.068688,TOR,2010,39,2,,,,,,0.14028352745424294,0.047575041597337775,0.1641026622296173,1.6206821963394342,5,0,34.22,37.48,35.94,37.48,37.48,4,35.330078125,2.149921874999997,34.2662962962963,3.2137037037037004
Landry Shamet,Guard,0.0831302920905809,-1.8089924515917295,0.579562192320315,0.4105467673121103,0.3900100098457499,13.893140794223827,0.00927961929766984,0.041322776501476866,0.005408598621595011,1218.8,0.09257958647850345,0.0,6094.0,21.0,26.0,23.2,193.548,86.0010432,BRK,2018,26,1,31.0,39.5,3.11,11.26,8.0,0.154346078109616,0.009698884148342633,0.07101214309156548,2.9359369872005248,5,0,35.76,33.08,31.97,35.76,35.76,3,38.37348242811502,-2.61348242811502,38.770714285714284,-3.010714285714286
Langston Galloway,Guard,0.07027276422764228,-1.438841463414634,0.520808231707317,0.3970928861788618,0.36481686991869916,13.376341463414635,0.015410873983739838,0.06230335365853658,0.005157825203252033,1230.0,0.11485426829268292,0.0,9840.0,23.0,30.0,26.5,187.0075,90.7184,DET,Undrafted,61,Undrafted,,,,,,0.17068739837398375,0.023751524390243903,0.10159156504065041,-2.538008130081301,8,0,35.87,35.2,33.15,35.87,35.87,7,32.88851913477537,2.9814808652246256,32.88851913477537,2.9814808652246256
Lari Ketner,Big,-0.015489208633093525,-7.423021582733813,0.43303597122302157,0.3855539568345324,,8.546762589928058,0.014244604316546762,0.1376978417266187,0.016143884892086333,69.5,0.023467625899280573,0.0,139.0,22.0,23.0,22.5,207.01,127.459352,IND,1999,49,2,,,,,,0.15674100719424464,0.09496402877697842,0.18233093525179858,-26.822302158273384,2,0,19.06,26.2,26.88,26.88,26.88,5,35.637464788732395,-8.757464788732396,32.0625,-5.182500000000001
Laron Profit,Guard,0.02108783344176968,-2.0985035783994794,0.477515940143136,0.4155744957709825,0.24160442420299286,10.291737150292779,0.02364736499674691,0.07857774886141834,0.012067664281067016,384.25,0.17190761223162002,0.0,1537.0,22.0,28.0,25.0,195.58,92.532768,WAS,1999,38,2,,,,,,0.16621535458685752,0.03800520494469747,0.12019778789850358,-4.219778789850358,4,0,29.66,31.06,27.81,29.66,31.06,4,35.330078125,-4.270078125000001,35.29576923076923,-4.2357692307692325
Larry Drew II,Guard,-0.0807024221453287,-9.682006920415224,0.37976470588235295,0.33216262975778543,0.19735640138408306,7.7979238754325255,0.010608996539792387,0.03360899653979239,0.0,144.5,0.3016989619377163,0.0,289.0,24.0,27.0,25.5,187.96,81.64656,PHI,Undrafted,61,Undrafted,,,,,,0.16751557093425606,0.01541522491349481,0.05531833910034602,-16.374740484429065,2,0,23.6,16.58,14.7,23.6,23.6,7,32.88851913477537,-9.28851913477537,32.88851913477537,-9.28851913477537
Larry Hughes,Guard,0.0692684191702432,-0.1234039699570816,0.4872118204577968,0.40628393240343347,0.29305293276108724,16.48728540772532,0.02536207975679542,0.07642046673819743,0.008554139842632332,1720.6153846153845,0.17830923640915594,0.0,22368.0,20.0,33.0,26.076923076923077,195.57999999999998,83.67027815384616,TOT,1998,8,1,,,,,,0.23846606759656652,0.03580284334763949,0.11942516094420602,-2.650885193133047,13,0,43.6,43.1,39.22,43.6,43.6,1,47.20743935309973,-3.6074393530997284,42.52105263157895,1.0789473684210549
Larry Johnson,Big,0.13022207514113296,1.3929998053338524,0.5488092661086237,0.4815780416585556,0.30476900914930893,16.040708584777107,0.010485692038154564,0.11865108039711894,0.00709818960482772,2568.5,0.14561354876386995,0.2,25685.0,22.0,31.0,26.5,200.66,111.67435040000001,CHH,1991,1,1,,,,,,0.20574093829083123,0.0817952112127701,0.15388522483940043,1.1269885146972942,10,2,51.43,50.66,51.3,51.3,51.43,1,47.20743935309973,4.22256064690027,56.28837837837838,-4.858378378378383
Larry Krystkowiak,Big,0.08217390348466529,-2.6971309222820707,0.5214192590964055,0.4584501484005716,0.09964911509288776,13.53017478289546,0.014126305375398484,0.1286413103220842,0.0041873144992854786,1010.7777777777778,0.07954072771243267,0.0,9097.0,22.0,32.0,26.666666666666668,205.74,99.79024,MIL,1986,28,2,,,,,,0.1754637792678905,0.07934989556996812,0.17886720896999012,0.016807738814993953,9,0,33.91,37.28,37.17,37.17,37.28,3,38.37348242811502,-1.093482428115017,36.8948275862069,0.3851724137931001
Larry Nance Jr.,Big,0.12309761729820509,0.9992022672404745,0.5803265456072215,0.5272434134564921,0.275297785241944,12.133137398971344,0.02510423008292222,0.14883751443266507,0.017737482943214023,1190.875,0.11656051222840351,0.0,9527.0,23.0,30.0,26.5,203.5175,107.7281,CLE,2015,27,1,,,,,,0.14332119240054583,0.08815366852104545,0.21262989398551485,-4.593366222315525,8,0,38.55,44.9,43.35,43.35,44.9,3,38.37348242811502,6.52651757188498,40.475625,4.424374999999998
Larry Owens,Wing,0.0664862385321101,-1.1889908256880732,0.5398302752293578,0.4328761467889908,0.4406697247706422,8.73577981651376,0.020990825688073398,0.07410550458715597,0.021151376146788994,109.0,0.08296788990825688,0.0,218.0,28.0,29.0,28.5,200.66,95.25432,NJN,Undrafted,61,Undrafted,,,,,,0.11427064220183487,0.015568807339449542,0.1349862385321101,-2.9426605504587156,2,0,27.84,31.55,29.26,31.55,31.55,7,32.88851913477537,-1.338519134775371,32.88851913477537,-1.338519134775371
Larry Robinson,Guard,0.03587603993344426,-1.7202995008319468,0.47468885191347754,0.3844459234608985,0.23192845257903497,12.075873544093179,0.023537437603993346,0.07745257903494177,0.0018993344425956742,171.71428571428572,0.10244009983361066,0.0,1202.0,23.0,34.0,27.857142857142858,190.5,81.64656,TOT,Undrafted,61,Undrafted,,,,,,0.1767620632279534,0.05622296173044925,0.09875873544093178,-3.3815307820299503,7,0,28.44,31.25,27.5,28.44,31.25,7,32.88851913477537,-1.6385191347753718,32.88851913477537,-1.6385191347753718
Larry Sanders,Big,0.10676936353829558,-1.0506364617044228,0.4925566343042071,0.47933009708737856,0.0,11.799611650485438,0.016795037756202804,0.16049428263214674,0.07064617044228695,772.5,0.05990161812297735,0.0,4635.0,22.0,28.0,24.666666666666668,210.82000000000002,105.83813333333335,MIL,2010,15,1,25.5,28.0,3.27,12.49,7.0,0.16972384034519955,0.11071413160733548,0.21382761596548006,-1.3011003236245957,6,0,31.56,38.32,41.65,41.65,41.65,2,40.05011976047904,1.5998802395209566,39.976451612903226,1.6735483870967727
Larry Stewart,Wing,0.0858421052631579,-1.8691228070175436,0.5622792243767313,0.5067837488457988,0.04406759002770083,13.310360110803325,0.013644506001846723,0.11195955678670359,0.013199630655586334,1083.0,0.09192040627885503,0.0,5415.0,23.0,28.0,25.2,203.2,104.32616,WSB,Undrafted,61,Undrafted,,,,,,0.1683117266851339,0.09077396121883657,0.13415807940904895,1.0518190212373038,5,0,34.66,36.78,36.8,36.78,36.8,7,32.88851913477537,3.9114808652246253,32.88851913477537,3.9114808652246253
Latrell Sprewell,Wing,0.07657717607031471,0.36686986107173236,0.5161327190246668,0.42546314148001135,0.3347473490218316,17.066572157641055,0.019023107456762122,0.06077017295151687,0.007907541820243833,2713.076923076923,0.17569563368301672,0.3076923076923077,35270.0,22.0,34.0,28.0,195.57999999999998,87.19046222222222,GSW,1992,24,1,,,,,,0.23816997448256305,0.025404224553444855,0.09526983271902466,-0.17748227955769774,13,4,54.83,51.93,49.13,51.93,54.83,3,38.37348242811502,16.45651757188498,39.96558823529411,14.864411764705885
Lauri Markkanen,Big,0.09514399809274049,-0.08972463940874953,0.5708576707593277,0.4412814399809274,0.3639823578495649,18.613231612826322,0.01111884610799857,0.12418798426510909,0.015114554774108953,1398.1666666666667,0.06598807962808441,0.16666666666666666,8389.0,20.0,26.0,22.666666666666668,212.9366666666667,108.10609333333333,CHI,2017,7,1,,,,,,0.21595160329002264,0.0390699725831446,0.21142806055548935,-3.192084873048039,6,1,41.91,43.1,44.13,44.13,44.13,1,47.20743935309973,-3.0774393530997273,44.54944444444445,-0.4194444444444443
Lavor Postell,Guard,-0.024887892376681615,-4.9632286995515695,0.4586816143497758,0.33386995515695067,0.259,15.739910313901346,0.014567264573991033,0.05986771300448431,0.003789237668161435,148.66666666666666,0.050219730941704045,0.0,446.0,22.0,24.0,23.0,195.58,96.01030666666666,NYK,2000,39,2,33.5,36.5,3.3,11.79,17.0,0.2623318385650224,0.030210762331838566,0.08936547085201793,3.2172645739910317,3,0,25.39,25.56,23.59,25.39,25.56,4,35.330078125,-9.770078125000001,34.2662962962963,-8.706296296296298
Lavoy Allen,Big,0.09573917451122375,-2.0795944967414917,0.4924070963070239,0.4722815351194787,0.023908472121650978,9.646748732802317,0.008834178131788559,0.14774134685010862,0.02469268645908762,1150.8333333333333,0.08427675597393194,0.0,6905.0,22.0,27.0,24.5,205.74,113.77599333333335,IND,2011,50,2,,,,,,0.13895047067342506,0.11386488052136133,0.18227081824764663,-0.2493120926864592,6,0,31.82,36.01,38.65,38.65,38.65,5,35.637464788732395,3.012535211267604,34.6575,3.9924999999999997
Lawrence Funderburke,Big,0.13063690224291155,-0.5018620397799408,0.5425702496826068,0.5063233178163352,0.07271307659754549,15.436732966567922,0.0100694033008887,0.12935061362674566,0.013994498518831994,675.1428571428571,0.06301057977147694,0.0,4726.0,27.0,34.0,30.142857142857142,205.74,104.32616,SAC,1994,51,2,,,,,,0.191939906898011,0.10174862462970799,0.15687790943715615,-1.4777190012695727,7,0,35.15,37.47,38.82,38.82,38.82,6,33.73416,5.0858399999999975,34.11230769230769,4.707692307692312
